timestamp;lrs_id;actor name;verb id;verb display;object id;object name;result
2022-08-02T14:30:33.0569290Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:29:33.8748540Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:22:49.0800510Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:22:46.5337760Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:22:46.5304430Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:22:44.1458140Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:22:43.0254510Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:22:42.3641090Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:22:40.7453910Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-b73cf058-a793-44d4-af5a-529bfc0d202c;{'en-us': 'Action Step 4'};
2022-08-02T14:22:38.3305530Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-884fddeb-6840-48c5-8a93-3e952c97a1be;{'en-us': 'Action Step 5'};
2022-08-02T14:22:38.3195080Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-b73cf058-a793-44d4-af5a-529bfc0d202c;{'en-us': 'Action Step 4'};
2022-08-02T14:22:38.3129050Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-884fddeb-6840-48c5-8a93-3e952c97a1be;{'en-us': 'Action Step 5'};
2022-08-02T14:22:36.8539740Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-b73cf058-a793-44d4-af5a-529bfc0d202c;{'en-us': 'Action Step 4'};
2022-08-02T14:22:36.8445710Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:22:36.8412340Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-b73cf058-a793-44d4-af5a-529bfc0d202c;{'en-us': 'Action Step 4'};
2022-08-02T14:22:35.4136570Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:22:35.4038610Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:22:35.4001910Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:22:31.4465980Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:22:31.4370810Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:22:31.4337000Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:22:05.3565830Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:22:05.2934770Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:18:22.1682080Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd;{'en-us': 'Action Step 1'};
2022-08-02T14:18:22.1203830Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd_AN-9605325c-45a2-482c-b3e7-9788df8aaa87.wav;;
2022-08-02T14:18:21.4329660Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-4154ea9c-387e-4e46-b848-25064fd9eb37;{'en-us': 'Action Step 2'};
2022-08-02T14:18:21.3474970Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-4154ea9c-387e-4e46-b848-25064fd9eb37_AN-9605325c-45a2-482c-b3e7-9788df8aaa87.wav;;
2022-08-02T14:18:21.1244470Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/focused;{'en-us': 'focused_on'};resources://act:Highlight;{'en-us': 'act:Highlight'};
2022-08-02T14:18:20.8559360Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/focused;{'en-us': 'focused_on'};resources://act:Highlight;{'en-us': 'act:Highlight'};
