timestamp,lrs_id,actor,verb id,verb display,object id,object name,result,language
2022-07-09T21:16:22.070Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:16:17.364Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:16:13.797Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:16:09.886Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:58.477Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:54.720Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:47.872Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:43.333Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:39.524Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:35.983Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:28.160Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/selected,{'en-US': 'selected'},https://learninglocker.vicomtech.org/data/xAPI/starttest,{'en-US': 'start test'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:25.255Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/completed,{'en-US': 'completed'},https://learninglocker.vicomtech.org/data/xAPI/8/10,{'en-US': '8/10'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:23.524Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:18.386Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:08.871Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:04.841Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:15:01.303Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:51.589Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:46.652Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:40.447Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:33.263Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:27.422Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:14.691Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/selected,{'en-US': 'selected'},https://learninglocker.vicomtech.org/data/xAPI/starttest,{'en-US': 'start test'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:11.294Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/completed,{'en-US': 'completed'},https://learninglocker.vicomtech.org/data/xAPI/6/10,{'en-US': '6/10'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:09.541Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:05.653Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:14:01.196Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:57.079Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:50.595Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:46.404Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:40.619Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:35.793Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:31.909Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:27.123Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:23.220Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/selected,{'en-US': 'selected'},https://learninglocker.vicomtech.org/data/xAPI/starttest,{'en-US': 'start test'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:19.558Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/completed,{'en-US': 'completed'},https://learninglocker.vicomtech.org/data/xAPI/5/10,{'en-US': '5/10'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:17.817Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:10.768Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:13:04.078Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:12:59.125Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
