timestamp,lrs_id,actor name,verb id,verb display,object id,object name,object description,result
2022-06-20T11:13:18.548Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': ""Quiz Level4 Module74Question:3 Failed answer:Don't know""}","{""completion"":false}"
2022-06-20T11:12:24.630Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module74 started'},"{""completion"":true}"
2022-06-20T11:12:09.978Z,60ffcf8d448b2d059a63e3c3,919325,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module41 started'},"{""completion"":true}"
2022-06-20T11:12:00.312Z,60ffcf8d448b2d059a63e3c3,811532,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Questionnaire'},{'en-US': 'Quiz Level4 Module74 Correct answers:6'},"{""success"":false,""score"":{""raw"":6}}"
2022-06-20T11:11:59.906Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:6 Failed answer:near, mean, eat'}","{""completion"":false}"
2022-06-20T11:11:59.406Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:5 Failed answer:–in-, -il-, -ol-, -os-'}","{""completion"":false}"
2022-06-20T11:11:59.001Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},{'en-US': 'Quiz Level4 Module74Question:4 Failed answer:/p/'},"{""completion"":false}"
2022-06-20T11:11:58.431Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},{'en-US': 'Quiz Level4 Module74Question:3 Failed answer:/kw & gw/'},"{""completion"":false}"
2022-06-20T11:11:57.900Z,60ffcf8d448b2d059a63e3c3,811532,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Questionnaire'},{'en-US': 'Quiz Level4 Module74 Correct answers:6'},"{""success"":false,""score"":{""raw"":6}}"
2022-06-20T11:11:57.556Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:6 Failed answer:near, mean, eat'}","{""completion"":false}"
2022-06-20T11:11:57.122Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:5 Failed answer:–in-, -il-, -ol-, -os-'}","{""completion"":false}"
2022-06-20T11:11:56.888Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},{'en-US': 'Quiz Level4 Module74Question:4 Failed answer:/p/'},"{""completion"":false}"
2022-06-20T11:11:56.630Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},{'en-US': 'Quiz Level4 Module74Question:3 Failed answer:/kw & gw/'},"{""completion"":false}"
