,timestamp,stored,actor,verb,object,result
783,2023-03-10 12:12:30.136000+00:00,2023-03-10T12:12:30.136Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
782,2023-03-10 12:12:30.610000+00:00,2023-03-10T12:12:30.610Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
781,2023-03-10 12:12:32.253000+00:00,2023-03-10T12:12:32.253Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
780,2023-03-10 12:12:33.412000+00:00,2023-03-10T12:12:33.412Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
779,2023-03-10 12:12:39.786000+00:00,2023-03-10T12:12:39.786Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
778,2023-03-10 12:12:40.988000+00:00,2023-03-10T12:12:40.988Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
777,2023-03-10 12:12:42.413000+00:00,2023-03-10T12:12:42.413Z,Android2,Placed,"(0.3785932212456198,_0.32607760872347785, -0.01845320596244456), (40.70, -2.79)",
776,2023-03-10 12:12:44.567000+00:00,2023-03-10T12:12:44.567Z,Tablet1,Suggested,up,"{""score"":{""raw"":0}}"
775,2023-03-10 12:12:45.689000+00:00,2023-03-10T12:12:45.689Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
774,2023-03-10 12:12:46.258000+00:00,2023-03-10T12:12:46.258Z,Tablet 2,Suggested,up,"{""score"":{""raw"":0}}"
773,2023-03-10 12:12:46.280000+00:00,2023-03-10T12:12:46.280Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
772,2023-03-10 12:12:46.440000+00:00,2023-03-10T12:12:46.440Z,PC003,Suggested,up,
771,2023-03-10 12:12:47.364000+00:00,2023-03-10T12:12:47.364Z,PC007,Suggested,up,
770,2023-03-10 12:12:49.288000+00:00,2023-03-10T12:12:49.288Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
769,2023-03-10 12:12:49.478000+00:00,2023-03-10T12:12:49.478Z,Teacher,Assigned,9.57;Android2,
768,2023-03-10 12:12:49.479000+00:00,2023-03-10T12:12:49.479Z,Android2,Sent,"(0.3548862934112549,_0.3517903685569763, -0.017297694459557533), (40.70, -2.79) 23",
767,2023-03-10 12:12:49.514000+00:00,2023-03-10T12:12:49.514Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android2"",""name"":""Earth"",""screenshot"":"""",""px"":0.3548862934112549,""py"":0.3517903685569763,""pz"":-0.017297694459557533,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.43442589044570923,""ry"":0.35837697982788086,""rz"":0.8032911419868469,""time_left"":22.586101531982422}",
766,2023-03-10 12:12:50.869000+00:00,2023-03-10T12:12:50.869Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
765,2023-03-10 12:12:51.378000+00:00,2023-03-10T12:12:51.378Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
764,2023-03-10 12:12:52.429000+00:00,2023-03-10T12:12:52.429Z,Teacher,Asked,2/3,
763,2023-03-10 12:12:56+00:00,2023-03-10T12:12:56.000Z,iphone 1,Accepted,3,"{""score"":{""raw"":0}}"
762,2023-03-10 12:12:56.135000+00:00,2023-03-10T12:12:56.135Z,Teacher,Set Turn,iphone_1,
761,2023-03-10 12:12:59.154000+00:00,2023-03-10T12:12:59.154Z,Tablet1,Suggested,europe,"{""score"":{""raw"":0}}"
760,2023-03-10 12:12:59.190000+00:00,2023-03-10T12:12:59.190Z,PC003,Suggested,europe,
759,2023-03-10 12:13:00.755000+00:00,2023-03-10T12:13:00.755Z,PC007,Suggested,europe,
758,2023-03-10 12:13:01.568000+00:00,2023-03-10T12:13:01.568Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
757,2023-03-10 12:13:02.446000+00:00,2023-03-10T12:13:02.446Z,PC002,Suggested,europe,
756,2023-03-10 12:13:02.701000+00:00,2023-03-10T12:13:02.701Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
755,2023-03-10 12:13:03.028000+00:00,2023-03-10T12:13:03.028Z,iPad2,Suggested,europe,"{""score"":{""raw"":0}}"
754,2023-03-10 12:13:03.136000+00:00,2023-03-10T12:13:03.136Z,iPad1,Suggested,europe,"{""score"":{""raw"":0}}"
753,2023-03-10 12:13:03.448000+00:00,2023-03-10T12:13:03.448Z,PC006,Suggested,europe,
752,2023-03-10 12:13:03.862000+00:00,2023-03-10T12:13:03.862Z,PC004,Suggested,europe,
751,2023-03-10 12:13:04.911000+00:00,2023-03-10T12:13:04.911Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
750,2023-03-10 12:13:05.458000+00:00,2023-03-10T12:13:05.458Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
749,2023-03-10 12:13:09.344000+00:00,2023-03-10T12:13:09.344Z,PC008,Suggested,europe,
748,2023-03-10 12:13:13.510000+00:00,2023-03-10T12:13:13.510Z,iphone 1,Swiped,Left,"{""score"":{""raw"":0}}"
747,2023-03-10 12:13:14.210000+00:00,2023-03-10T12:13:14.210Z,iphone 1,Swiped,Left,"{""score"":{""raw"":0}}"
746,2023-03-10 12:13:14.974000+00:00,2023-03-10T12:13:14.974Z,iphone 1,Swiped,Left,"{""score"":{""raw"":0}}"
745,2023-03-10 12:13:18.635000+00:00,2023-03-10T12:13:18.635Z,iphone 1,Swiped,Left,"{""score"":{""raw"":0}}"
744,2023-03-10 12:13:21.230000+00:00,2023-03-10T12:13:21.230Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
743,2023-03-10 12:13:25.067000+00:00,2023-03-10T12:13:25.067Z,iphone 1,Placed,"(0.2946289012885724,_0.3893623492058372, 0.10766149386016519), (51.14, 20.07)",
742,2023-03-10 12:13:27.642000+00:00,2023-03-10T12:13:27.642Z,Android4,Suggested,down,"{""score"":{""raw"":0}}"
741,2023-03-10 12:13:29.229000+00:00,2023-03-10T12:13:29.229Z,PC002,Suggested,up,
740,2023-03-10 12:13:30.144000+00:00,2023-03-10T12:13:30.144Z,Tablet 2,Suggested,up,"{""score"":{""raw"":0}}"
739,2023-03-10 12:13:33.099000+00:00,2023-03-10T12:13:33.099Z,Android1,Suggested,up,"{""score"":{""raw"":0}}"
738,2023-03-10 12:13:35.475000+00:00,2023-03-10T12:13:35.475Z,Android2,Suggested,up,"{""score"":{""raw"":0}}"
737,2023-03-10 12:13:37.246000+00:00,2023-03-10T12:13:37.246Z,Tablet1,Suggested,down,"{""score"":{""raw"":0}}"
736,2023-03-10 12:13:37.284000+00:00,2023-03-10T12:13:37.284Z,iPad1,Suggested,down,"{""score"":{""raw"":0}}"
735,2023-03-10 12:13:37.592000+00:00,2023-03-10T12:13:37.592Z,PC008,Suggested,down,
734,2023-03-10 12:13:39.062000+00:00,2023-03-10T12:13:39.062Z,PC003,Suggested,down,
733,2023-03-10 12:13:39.071000+00:00,2023-03-10T12:13:39.071Z,PC007,Suggested,down,
732,2023-03-10 12:13:40.430000+00:00,2023-03-10T12:13:40.430Z,iPad2,Suggested,down,"{""score"":{""raw"":0}}"
731,2023-03-10 12:13:51.751000+00:00,2023-03-10T12:13:51.751Z,Teacher,Assigned,5;iphone_1,
730,2023-03-10 12:13:51.755000+00:00,2023-03-10T12:13:51.755Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iphone_1"",""name"":""Earth"",""screenshot"":"""",""px"":0.2605668902397156,""py"":0.41597989201545715,""pz"":0.09521476179361343,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.6438295245170593,""ry"":0.23719826340675354,""rz"":0.6933286190032959,""time_left"":11.280805587768555}",
729,2023-03-10 12:13:51.769000+00:00,2023-03-10T12:13:51.769Z,iphone 1,Sent,"(0.2605668902397156,_0.41597989201545715, 0.09521476179361343), (51.14, 20.07) 11",
728,2023-03-10 12:13:54.204000+00:00,2023-03-10T12:13:54.204Z,Teacher,Asked,2/4,
727,2023-03-10 12:14:00.061000+00:00,2023-03-10T12:14:00.061Z,Android4,Accepted,4,"{""score"":{""raw"":0}}"
726,2023-03-10 12:14:00.241000+00:00,2023-03-10T12:14:00.241Z,Teacher,Set Turn,Android4,
725,2023-03-10 12:14:04.060000+00:00,2023-03-10T12:14:04.060Z,iPad1,Suggested,europe,"{""score"":{""raw"":0}}"
724,2023-03-10 12:14:04.098000+00:00,2023-03-10T12:14:04.098Z,Tablet 2,Suggested,asia,"{""score"":{""raw"":0}}"
723,2023-03-10 12:14:05.117000+00:00,2023-03-10T12:14:05.117Z,Tablet1,Suggested,asia,"{""score"":{""raw"":0}}"
722,2023-03-10 12:14:07.560000+00:00,2023-03-10T12:14:07.560Z,PC002,Suggested,asia,
721,2023-03-10 12:14:08.409000+00:00,2023-03-10T12:14:08.409Z,Android2,Suggested,asia,"{""score"":{""raw"":0}}"
720,2023-03-10 12:14:08.416000+00:00,2023-03-10T12:14:08.416Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
719,2023-03-10 12:14:08.905000+00:00,2023-03-10T12:14:08.905Z,PC003,Suggested,asia,
718,2023-03-10 12:14:08.941000+00:00,2023-03-10T12:14:08.941Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
717,2023-03-10 12:14:09.315000+00:00,2023-03-10T12:14:09.315Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
716,2023-03-10 12:14:10.144000+00:00,2023-03-10T12:14:10.144Z,PC007,Suggested,asia,
715,2023-03-10 12:14:10.404000+00:00,2023-03-10T12:14:10.404Z,PC004,Suggested,asia,
714,2023-03-10 12:14:10.788000+00:00,2023-03-10T12:14:10.788Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
713,2023-03-10 12:14:11.024000+00:00,2023-03-10T12:14:11.024Z,iPad2,Suggested,asia,"{""score"":{""raw"":0}}"
712,2023-03-10 12:14:11.227000+00:00,2023-03-10T12:14:11.227Z,PC006,Suggested,asia,
711,2023-03-10 12:14:11.406000+00:00,2023-03-10T12:14:11.406Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
710,2023-03-10 12:14:11.765000+00:00,2023-03-10T12:14:11.765Z,Android1,Suggested,asia,"{""score"":{""raw"":0}}"
709,2023-03-10 12:14:12.062000+00:00,2023-03-10T12:14:12.062Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
708,2023-03-10 12:14:12.584000+00:00,2023-03-10T12:14:12.584Z,iphone 1,Suggested,asia,"{""score"":{""raw"":0}}"
707,2023-03-10 12:14:13.413000+00:00,2023-03-10T12:14:13.413Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
706,2023-03-10 12:14:18.319000+00:00,2023-03-10T12:14:18.319Z,Android4,Placed,"(-0.017824128707546533,_0.3592871514276328, 0.3472682394513059), (45.94, 92.94)",
705,2023-03-10 12:14:20.906000+00:00,2023-03-10T12:14:20.906Z,Android4,Canceled,"(-0.017824128707546533,_0.3592871514276328, 0.3472682394513059), (45.94, 92.94)",
704,2023-03-10 12:14:24.974000+00:00,2023-03-10T12:14:24.974Z,PC008,Suggested,asia,
703,2023-03-10 12:14:31.863000+00:00,2023-03-10T12:14:31.863Z,Android4,Placed,"(-0.2170378426544781,_0.33402219139712813, 0.30219808743953525), (41.92, 125.69)",
702,2023-03-10 12:14:33.402000+00:00,2023-03-10T12:14:33.402Z,Android4,Sent,"(-0.20287805795669556,_0.35922715067863464, 0.2824823558330536), (41.92, 125.69) 17",
701,2023-03-10 12:14:33.406000+00:00,2023-03-10T12:14:33.406Z,Teacher,Assigned,4.2;Android4,
700,2023-03-10 12:14:33.416000+00:00,2023-03-10T12:14:33.416Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android4"",""name"":""Earth"",""screenshot"":"""",""px"":-0.20287805795669556,""py"":0.35922715067863464,""pz"":0.2824823558330536,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.0799701064825058,""ry"":0.4652257263660431,""rz"":0.8805593252182007,""time_left"":17.27781867980957}",
699,2023-03-10 12:14:35.395000+00:00,2023-03-10T12:14:35.395Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
698,2023-03-10 12:14:35.853000+00:00,2023-03-10T12:14:35.853Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
697,2023-03-10 12:14:36.420000+00:00,2023-03-10T12:14:36.420Z,Teacher,Asked,2/5,
696,2023-03-10 12:14:39.221000+00:00,2023-03-10T12:14:39.221Z,Tablet1,Accepted,5,"{""score"":{""raw"":0}}"
695,2023-03-10 12:14:39.381000+00:00,2023-03-10T12:14:39.381Z,Teacher,Set Turn,Tablet1,
694,2023-03-10 12:14:42.518000+00:00,2023-03-10T12:14:42.518Z,Tablet1,Swiped,Left,"{""score"":{""raw"":0}}"
693,2023-03-10 12:14:43.346000+00:00,2023-03-10T12:14:43.346Z,Tablet1,Swiped,Left,"{""score"":{""raw"":0}}"
692,2023-03-10 12:14:44.108000+00:00,2023-03-10T12:14:44.108Z,Tablet1,Swiped,Left,"{""score"":{""raw"":0}}"
691,2023-03-10 12:14:46.250000+00:00,2023-03-10T12:14:46.250Z,Tablet 2,Suggested,asia,"{""score"":{""raw"":0}}"
690,2023-03-10 12:14:48.652000+00:00,2023-03-10T12:14:48.652Z,PC003,Suggested,asia,
689,2023-03-10 12:14:49.304000+00:00,2023-03-10T12:14:49.304Z,iPad1,Suggested,asia,"{""score"":{""raw"":0}}"
688,2023-03-10 12:14:49.610000+00:00,2023-03-10T12:14:49.610Z,PC007,Suggested,asia,
687,2023-03-10 12:14:49.822000+00:00,2023-03-10T12:14:49.822Z,PC006,Suggested,asia,
686,2023-03-10 12:14:50.240000+00:00,2023-03-10T12:14:50.240Z,iphone 1,Suggested,asia,"{""score"":{""raw"":0}}"
685,2023-03-10 12:14:50.587000+00:00,2023-03-10T12:14:50.587Z,iPad2,Suggested,asia,"{""score"":{""raw"":0}}"
684,2023-03-10 12:14:50.841000+00:00,2023-03-10T12:14:50.841Z,Android1,Suggested,asia,"{""score"":{""raw"":0}}"
683,2023-03-10 12:14:50.982000+00:00,2023-03-10T12:14:50.982Z,PC002,Suggested,asia,
682,2023-03-10 12:14:51.860000+00:00,2023-03-10T12:14:51.860Z,PC004,Suggested,asia,
681,2023-03-10 12:14:52.761000+00:00,2023-03-10T12:14:52.761Z,Android4,Suggested,asia,"{""score"":{""raw"":0}}"
680,2023-03-10 12:14:53.064000+00:00,2023-03-10T12:14:53.064Z,Android2,Suggested,asia,"{""score"":{""raw"":0}}"
679,2023-03-10 12:14:53.503000+00:00,2023-03-10T12:14:53.503Z,PC008,Suggested,asia,
678,2023-03-10 12:15:15.403000+00:00,2023-03-10T12:15:15.403Z,Tablet1,Placed,"(-0.04675852261316715,_0.17323494500130204, 0.4666942310178504), (20.27, 95.72)",
677,2023-03-10 12:15:16.711000+00:00,2023-03-10T12:15:16.711Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
676,2023-03-10 12:15:17.116000+00:00,2023-03-10T12:15:17.116Z,Tablet 2,Suggested,down,"{""score"":{""raw"":0}}"
675,2023-03-10 12:15:19.224000+00:00,2023-03-10T12:15:19.224Z,Tablet1,Canceled,"(-0.04675852261316715,_0.17323494500130204, 0.4666942310178504), (20.27, 95.72)",
674,2023-03-10 12:15:23.660000+00:00,2023-03-10T12:15:23.660Z,Tablet1,Placed,"(-0.21180178447613823,_0.25346695423656523, 0.3753593941328247), (30.46, 119.43)",
673,2023-03-10 12:15:26.131000+00:00,2023-03-10T12:15:26.131Z,Tablet 2,Suggested,down,"{""score"":{""raw"":0}}"
672,2023-03-10 12:15:26.555000+00:00,2023-03-10T12:15:26.555Z,PC007,Suggested,down,
671,2023-03-10 12:15:26.579000+00:00,2023-03-10T12:15:26.579Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
670,2023-03-10 12:15:27.040000+00:00,2023-03-10T12:15:27.040Z,iPad1,Suggested,down,"{""score"":{""raw"":0}}"
669,2023-03-10 12:15:27.221000+00:00,2023-03-10T12:15:27.221Z,Tablet1,Canceled,"(-0.21180178447613823,_0.25346695423656523, 0.3753593941328247), (30.46, 119.43)",
668,2023-03-10 12:15:27.610000+00:00,2023-03-10T12:15:27.610Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
667,2023-03-10 12:15:32.305000+00:00,2023-03-10T12:15:32.305Z,Tablet1,Placed,"(-0.10386716574430466,_0.030156034976243935, 0.48816239833831787), (3.46, 102.01)",
666,2023-03-10 12:15:33.755000+00:00,2023-03-10T12:15:33.755Z,iPad2,Suggested,down,"{""score"":{""raw"":0}}"
665,2023-03-10 12:15:34.683000+00:00,2023-03-10T12:15:34.683Z,Tablet1,Canceled,"(-0.10386716574430466,_0.030156034976243935, 0.48816239833831787), (3.46, 102.01)",
664,2023-03-10 12:15:38.601000+00:00,2023-03-10T12:15:38.601Z,Tablet1,Placed,"(-0.04968560071565771,_0.16873480456211423, 0.4680386787254549), (19.72, 96.06)",
663,2023-03-10 12:15:40.881000+00:00,2023-03-10T12:15:40.881Z,Tablet1,Canceled,"(-0.04968560071565771,_0.16873480456211423, 0.4680386787254549), (19.72, 96.06)",
662,2023-03-10 12:15:45.995000+00:00,2023-03-10T12:15:45.995Z,Tablet1,Placed,"(-0.04575424058348843,_0.21982426863470655, 0.44674815630311904), (26.08, 95.85)",
661,2023-03-10 12:15:48.084000+00:00,2023-03-10T12:15:48.084Z,PC007,Suggested,down,
660,2023-03-10 12:15:48.776000+00:00,2023-03-10T12:15:48.776Z,Tablet1,Canceled,"(-0.04575424058348843,_0.21982426863470655, 0.44674815630311904), (26.08, 95.85)",
659,2023-03-10 12:15:51.736000+00:00,2023-03-10T12:15:51.736Z,Tablet1,Placed,"(0.09259195179523176,_0.1628556378643183, 0.46357821689734163), (19.01, 78.70)",
658,2023-03-10 12:15:53.709000+00:00,2023-03-10T12:15:53.709Z,PC007,Suggested,down,
657,2023-03-10 12:15:54.069000+00:00,2023-03-10T12:15:54.069Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
656,2023-03-10 12:15:55.054000+00:00,2023-03-10T12:15:55.054Z,Tablet1,Canceled,"(0.09259195179523176,_0.1628556378643183, 0.46357821689734163), (19.01, 78.70)",
655,2023-03-10 12:15:55.990000+00:00,2023-03-10T12:15:55.990Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
654,2023-03-10 12:15:58.298000+00:00,2023-03-10T12:15:58.298Z,iphone 1,Swiped,Right,"{""score"":{""raw"":0}}"
653,2023-03-10 12:16:02.083000+00:00,2023-03-10T12:16:02.083Z,Tablet1,Placed,"(-0.13246185982434633,_0.11534706737148434, 0.46813360477901206), (13.34, 105.80)",
652,2023-03-10 12:16:03.555000+00:00,2023-03-10T12:16:03.555Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
651,2023-03-10 12:16:03.822000+00:00,2023-03-10T12:16:03.822Z,Tablet 2,Suggested,up,"{""score"":{""raw"":0}}"
650,2023-03-10 12:16:04.240000+00:00,2023-03-10T12:16:04.240Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet1"",""name"":""Earth"",""screenshot"":"""",""px"":-0.1323031783103943,""py"":0.11777818202972412,""pz"":0.46757280826568604,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.1597709357738495,""ry"":0.48184794187545776,""rz"":0.85686856508255,""time_left"":5.5851054191589355}",
649,2023-03-10 12:16:04.265000+00:00,2023-03-10T12:16:04.265Z,Tablet1,Sent,"(-0.1323031783103943,_0.11777818202972412, 0.46757280826568604), (13.34, 105.80) 6",
648,2023-03-10 12:16:04.356000+00:00,2023-03-10T12:16:04.356Z,Teacher,Assigned,6;Tablet1,
647,2023-03-10 12:16:07.061000+00:00,2023-03-10T12:16:07.061Z,Teacher,Asked,2/6,
646,2023-03-10 12:16:07.657000+00:00,2023-03-10T12:16:07.657Z,Tablet1,Swiped,Right,"{""score"":{""raw"":0}}"
645,2023-03-10 12:16:13.951000+00:00,2023-03-10T12:16:13.951Z,iPad1,Accepted,6,"{""score"":{""raw"":0}}"
644,2023-03-10 12:16:14.150000+00:00,2023-03-10T12:16:14.150Z,Teacher,Set Turn,iPad1,
643,2023-03-10 12:16:17.420000+00:00,2023-03-10T12:16:17.420Z,PC003,Suggested,europe,
642,2023-03-10 12:16:20.422000+00:00,2023-03-10T12:16:20.422Z,iPad1,Swiped,Left,"{""score"":{""raw"":0}}"
641,2023-03-10 12:16:21.354000+00:00,2023-03-10T12:16:21.354Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
640,2023-03-10 12:16:21.700000+00:00,2023-03-10T12:16:21.700Z,Tablet1,Suggested,europe,"{""score"":{""raw"":0}}"
639,2023-03-10 12:16:21.836000+00:00,2023-03-10T12:16:21.836Z,PC002,Suggested,africa,
638,2023-03-10 12:16:22.054000+00:00,2023-03-10T12:16:22.054Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
637,2023-03-10 12:16:22.672000+00:00,2023-03-10T12:16:22.672Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
636,2023-03-10 12:16:23.286000+00:00,2023-03-10T12:16:23.286Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
635,2023-03-10 12:16:23.957000+00:00,2023-03-10T12:16:23.957Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
634,2023-03-10 12:16:25.110000+00:00,2023-03-10T12:16:25.110Z,iPad2,Suggested,europe,"{""score"":{""raw"":0}}"
633,2023-03-10 12:16:25.453000+00:00,2023-03-10T12:16:25.453Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
632,2023-03-10 12:16:26.200000+00:00,2023-03-10T12:16:26.200Z,PC007,Suggested,europe,
631,2023-03-10 12:16:27.230000+00:00,2023-03-10T12:16:27.230Z,PC006,Suggested,europe,
630,2023-03-10 12:16:27.485000+00:00,2023-03-10T12:16:27.485Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
629,2023-03-10 12:16:28.230000+00:00,2023-03-10T12:16:28.230Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
628,2023-03-10 12:16:29.456000+00:00,2023-03-10T12:16:29.456Z,PC008,Suggested,europe,
627,2023-03-10 12:16:30.899000+00:00,2023-03-10T12:16:30.899Z,iphone 1,Suggested,europe,"{""score"":{""raw"":0}}"
626,2023-03-10 12:16:31.317000+00:00,2023-03-10T12:16:31.317Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
625,2023-03-10 12:16:32.318000+00:00,2023-03-10T12:16:32.318Z,PC004,Suggested,europe,
624,2023-03-10 12:16:38.288000+00:00,2023-03-10T12:16:38.288Z,iPad1,Placed,"(0.3395849680845124,_0.31109302863571525, 0.19468819997400877), (38.48, 29.83)",
623,2023-03-10 12:16:39.838000+00:00,2023-03-10T12:16:39.838Z,iPad1,Sent,"(0.3198767900466919,_0.3377092480659485, 0.18338926136493683), (38.48, 29.83) 16",
622,2023-03-10 12:16:39.926000+00:00,2023-03-10T12:16:39.926Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPad1"",""name"":""Earth"",""screenshot"":"""",""px"":0.3198767900466919,""py"":0.3377092480659485,""pz"":0.18338926136493683,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.1300685852766037,""ry"":-0.5443903207778931,""rz"":-0.8242214918136597,""time_left"":16.152124404907227}",
621,2023-03-10 12:16:40.066000+00:00,2023-03-10T12:16:40.066Z,Tablet 2,Suggested,up,"{""score"":{""raw"":0}}"
620,2023-03-10 12:16:40.079000+00:00,2023-03-10T12:16:40.079Z,Teacher,Assigned,7.5;iPad1,
619,2023-03-10 12:16:42.644000+00:00,2023-03-10T12:16:42.644Z,iphone 1,Placed,Earth,"{""score"":{""raw"":0}}"
618,2023-03-10 12:16:42.853000+00:00,2023-03-10T12:16:42.853Z,Teacher,Asked,2/7,
617,2023-03-10 12:16:46.255000+00:00,2023-03-10T12:16:46.255Z,iphone 1,Placed,Earth,"{""score"":{""raw"":0}}"
616,2023-03-10 12:16:51.185000+00:00,2023-03-10T12:16:51.185Z,Android1,Accepted,7,"{""score"":{""raw"":0}}"
615,2023-03-10 12:16:51.371000+00:00,2023-03-10T12:16:51.371Z,Teacher,Set Turn,Android1,
614,2023-03-10 12:16:57.290000+00:00,2023-03-10T12:16:57.290Z,PC002,Suggested,asia,
613,2023-03-10 12:17:03.031000+00:00,2023-03-10T12:17:03.031Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
612,2023-03-10 12:17:03.928000+00:00,2023-03-10T12:17:03.928Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
611,2023-03-10 12:17:04.429000+00:00,2023-03-10T12:17:04.429Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
610,2023-03-10 12:17:04.524000+00:00,2023-03-10T12:17:04.524Z,Tablet1,Suggested,asia,"{""score"":{""raw"":0}}"
609,2023-03-10 12:17:05.199000+00:00,2023-03-10T12:17:05.199Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
608,2023-03-10 12:17:05.895000+00:00,2023-03-10T12:17:05.895Z,iPad2,Suggested,asia,"{""score"":{""raw"":0}}"
607,2023-03-10 12:17:06.625000+00:00,2023-03-10T12:17:06.625Z,Android1,Swiped,Right,"{""score"":{""raw"":0}}"
606,2023-03-10 12:17:07.226000+00:00,2023-03-10T12:17:07.226Z,Android2,Suggested,asia,"{""score"":{""raw"":0}}"
605,2023-03-10 12:17:07.512000+00:00,2023-03-10T12:17:07.512Z,iPad1,Suggested,asia,"{""score"":{""raw"":0}}"
604,2023-03-10 12:17:08.284000+00:00,2023-03-10T12:17:08.284Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
603,2023-03-10 12:17:08.603000+00:00,2023-03-10T12:17:08.603Z,PC003,Suggested,asia,
602,2023-03-10 12:17:08.658000+00:00,2023-03-10T12:17:08.658Z,Tablet 2,Suggested,asia,"{""score"":{""raw"":0}}"
601,2023-03-10 12:17:08.889000+00:00,2023-03-10T12:17:08.889Z,PC006,Suggested,asia,
600,2023-03-10 12:17:10.824000+00:00,2023-03-10T12:17:10.824Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
599,2023-03-10 12:17:10.832000+00:00,2023-03-10T12:17:10.832Z,PC004,Suggested,asia,
598,2023-03-10 12:17:11.906000+00:00,2023-03-10T12:17:11.906Z,Android4,Suggested,asia,"{""score"":{""raw"":0}}"
597,2023-03-10 12:17:12.229000+00:00,2023-03-10T12:17:12.229Z,iphone 1,Suggested,asia,"{""score"":{""raw"":0}}"
596,2023-03-10 12:17:15.099000+00:00,2023-03-10T12:17:15.099Z,Android1,Placed,"(0.10801798162108184,_0.13178808480917067, 0.4700683005547168), (15.28, 77.06)",
595,2023-03-10 12:17:18.030000+00:00,2023-03-10T12:17:18.030Z,iPad2,Suggested,up,"{""score"":{""raw"":0}}"
594,2023-03-10 12:17:19.116000+00:00,2023-03-10T12:17:19.116Z,Android2,Suggested,up,"{""score"":{""raw"":0}}"
593,2023-03-10 12:17:20.194000+00:00,2023-03-10T12:17:20.194Z,iphone 1,Suggested,down,"{""score"":{""raw"":0}}"
592,2023-03-10 12:17:21.786000+00:00,2023-03-10T12:17:21.786Z,PC007,Suggested,up,
591,2023-03-10 12:17:22.335000+00:00,2023-03-10T12:17:22.335Z,iPad1,Suggested,up,"{""score"":{""raw"":0}}"
